283	我己經幾乎快要每個月來一次東京加大阪，有點誇張！
284	準備登机，又是日本......馬的........
285	假日接到老闆电話是最令人不爽的一件事！出門買咖啡舒压喝完後又是一條好漢！
286	假文青布來屎哥說好喝的廣州街8巷咖啡（立馬來試試），果然很有文學氣習。重點是這裡正妹好多啊...啊...啊啊啊！！！
287	這是哪招？
288	東京鉄塔+零度还硬要吃冰
289	終於吃到8年前常吃的博多天神，美味依旧
290	ㄧ整個吐完大失眠，可惡的JDI雖然跟你們很麻吉又再次合作但也沒必要這麼熱情，ㄧ定要想辦法"加倍奉還"!
291	東京車站
292	到達東京!
293	準備出發東京大阪，加倍奉還!!!
294	有朋遠方來，順便出門透透氣
295	不是素食為什麼沒牛排海鮮？完全沒有點菜慾望！
296	老人騎單車，還是帥！
297	太久沒吃好料了，溜出來享受！
298	好多小孩，爆吵，一點都沒有可愛的感覺！
299	早上好！
300	拜拜，還在睡夢狀態！（從來沒有這麼早來龍山寺！
301	老婆大人很滿意！
302	母女均安，我當爸爸了！
303	開始進攻！
304	null
305	原來吃多也會醉！！！
306	這禮拜好像又過頭了，一直吃一直吃！
307	享受一下。
308	麻將紅豆餅，啥東東？
309	好多屁股。。。
310	昇哥！
311	等咖啡！
312	這小子有點像我
313	好多人！
314	吃飽喝足！
315	困擾我多日，讓我每天睡不好的問題終於解決了！賀賀賀！
316	出發！
317	晚餐ing
318	大餐ing
319	累斃了！
320	準備搭船回家！
321	天天松阪牛肉！
322	真是個鄉下地方
323	今天的晚餐！
324	null
325	null
326	人好多啊
327	null
328	null
329	好吃喔
330	滿足
331	閒逛
332	null
333	null
334	null
335	喝喜酒
336	打卡賺到的
337	試吃趣飯捲
338	吃中飯
339	，
340	有人在打羽毛球
341	null
342	null
343	果然是好地方
344	變舞廳了
345	怎麼會哭成一堆呢
346	null
347	果然好遠
348	null
349	暫住一晚
350	null
351	null
352	等轉機
353	等飛機中
354	null
355	null
356	全民健康瘋遊戲，四級變五級
357	超滿足的啦
358	要回家了
359	又來打卡了，等著羅傑的好消息。
360	辛苦工作，看封包
361	度假的感覺真好
362	睡不著是怎樣？
363	餵鳥犯法勒
364	null
365	謝
366	null
367	null
368	null
369	null
370	null
371	買299牛仔褲
372	null
373	草泥馬
374	null
375	喝點好睡
376	尾牙
377	null
378	null
379	null
380	自己來吃早午餐
381	行經
382	null
383	null
384	null
385	什麼鬼地方
386	null
387	null
388	null
389	null
390	null
391	null
392	Paradise
393	What a busy day @ Pompei, Napoli   n Carpi
394	Happy Mother's day
395	是在約會嗎? 其實是根老闆約會
非常熱情的重頭幫我們烤到尾，
揪拍謝啦
不會以為我不像全智賢巴
396	null
397	Ray Ray's live concert ,好好聽
398	好棒的新餐廳，大家一定要來試試喔
399	null
400	吃的好撐，衣服都被撐開了！
By 身材好的不得了的溫大人！

News update: 
目前路人偷看率達到100%
雖然是因為衣服炸開而看，但就是要以自以為是大明星姿態，抬頭挺胸的走
401	大家都蠻著爹來吃午餐
402	null
403	Owen & Jen's Lux wedding
404	null
405	null
406	null
407	null
408	打卡送芒果汁，比永康冰館好吃
409	國小同學小聚會；少了林和正還是要 tag 你
410	null
411	null
412	null
413	Hermes
414	好吃～
415	null
416	null
417	null
418	null
419	回家囉
420	一周飛了不少地方
421	In next stop St. Louis
422	Finally got Internet access
423	null
424	null
425	null
426	null
427	null
428	null
429	null
430	null
431	null
432	null
433	null
434	null
435	在路上抓到野生飛凡
436	null
437	韋禮安我來了~期待你的加倍奉還！
438	聊天說八卦
439	謝謝店員這麼誇我們~羞
440	我們是觀浪民眾
441	花蓮天氣超級好！阿爆我來了~
442	謝謝美杏&型男今日招待
443	null
444	散步看小小煙火
445	我戰鬥力好弱。
446	小小下午茶~
447	天氣好熱
448	最後一天的霧濛濛的夜景
449	要出發囉~
450	我身體怎麼那麼虛...
451	累斃了~— 和 Elaine Lee 。
452	初一吃飽飽
453	現做的鬆餅真好吃！
454	果真是明仁不做暗事，還會幫人看牙！
455	紀念我早上頭髮亂了
456	飛輪比我慢跑還累!!!
457	null
458	好肥胖的週末下午茶
459	好有氣氛
460	null
461	null
462	慶祝ellie獲得今年度最讚禮物“讀懂女人心“一本
463	等食物中
464	美女美女~我真的好想你!!!快回來和我飆歌亂講話~我都練好蕭敬騰的愛的抱抱了耶~快快快!!!
465	null
466	null
467	吃小雞
468	null
469	原來這是林口街夜市 cool!
470	null
471	表兄妹藝術照大體驗
472	null
473	好漂亮民宿
474	小時常來的大千百貨原來在這！好懷念啊。
475	二年後我們又來了。
476	聖誕＂奶＂妹。
477	null
478	小存第一次上課，老師今天教大家觀察螞蟻並用紙做螞蟻與洞穴，做完回到家，她自己就用粘土就做起螞蟻來了！看來她真的有認真上課呢。
479	null
480	null
481	有人想吃小存烤的蛋糕嗎？請按讚！（她最近迷上打蛋，打了一堆蛋不知如何處理，靈機一動，想到可以作蛋糕消耗那堆蛋，於是做蛋糕變成她近期週末的消遣了）
482	null
483	下鄉採酪梨，農村體驗真有趣！採完來去東石吃海鮮。
484	小存真是我的小福星，竟然抽到飲料只要＂1＂元呵幫我省了106元
485	null
486	立體書展很值得帶小孩來喲
487	下次同學會來這兒開
488	null
489	小存今天穿露背裝！
490	null
491	彷彿托斯卡尼的拍照景點，難得見到的白葡萄園
492	null
493	颱風天逛夜巿，幸好東邊沒下大雨
494	null
495	null
496	買了好久的摩天輪券，今天終於用到了
497	手垃胚初體驗
498	null
499	毓惠：我終於現場吃到了!
500	null
501	好開心！最近大家都有想到我吔，又一攤，好久不見的朋友聚餐！接下來還有三攤。呼~
502	null
503	新年快樂
504	我是暴力小存
505	大家有没有發現，主持人一直等不到妡存出拳，其實是因為妡存在看對手的拳路，那個弟弟只會出“布“！！可是主持人還跟弟弟說妡存只會出剪刀.哈哈哈
506	null
507	null
508	Monday after work cooking satisfy the family
509	黑白煮，大家很捧場
全部吃光光嚕。嘿皮
510	Caves教學嘉年華會
511	最後一站around town
Nice cool weather for outing
512	煮ㄧ餐。。好熱。。
明天要跑出好成績，災哞
513	null
514	哞。。生日快樂
妹妹30, 姐姐永遠30啦
515	null
516	Celebrate
517	現在自己在捷運上要和hubby約會
Steven Lee我們目地地見嚕~
518	Presentation is killing me
Meeting old frds is happy
519	After crazy hiking，用休足追星星
520	太好玩了 適合幼稚的me
521	和小屁孩午餐約會
522	感動十分，第二梯金圓寶
523	初二 回娘家
中午 點水樓
晚上 泰瓦成
多謝阿爸的紅包♥
524	outing包場
525	null
526	中山北路逛到南西，厲害三人組
527	帶兩個寶出門剪毛逛街
528	簡單ㄔㄧ個半小時,最後ㄧ盤小菜
529	null
530	null
531	第一場聖誕主持，還有兩場。。==
532	滴答滴還是要吃營養早餐
533	玩遊戲贏hubby,他要我關燈睡覺，哈
534	我每天晚上都要和hubby的小三小四共處ㄧ室。。這樣對嗎？
535	好天氣♥看菊花
536	好high(*´>д<)
537	Byebye France
538	今天先去香榭里舍大道買了最好吃的馬卡龍看了有插國旗的凱旋門然後去凡爾賽宮再遊船塞納河晚宴♥好矇矓美的ㄧ天
539	值得了ヾ(*´∀｀*)ﾉ
540	羅浮宮
541	Great sunshine
542	法國古城
543	So wonderfulヾ(*´∀｀*)ﾉ
544	Bonjour 瑞士早晨。老公早上送我紅楓葉♥
545	時尚尖端的米蘭真的很時尚
546	威尼斯島
547	null
548	在法拉力快速火車前往威尼斯♥
549	今天去比薩斜塔，佛羅倫斯，還有雷莉歐和老闆拍照耶！他抱我超開心♥
550	打老婆打到手骨折，真威
551	非常適合我(///▽///)
552	Married♥
553	Beautiful wedding cake
554	非常感動的ㄧ刻
在總統府參與表演觀賞表演
台上幾分鐘台下１０年工呀
國家，生日快樂ヾ(*´∀｀*)ﾉ
555	好威的樂鍋
556	為了國家。使命必達。殺
557	so proudヾ(*´∀｀*)ﾉ
558	null
559	開始操練╮(╯▽╰)╭
560	outing
561	悠閒的聊聊吃吃
562	你老師累，小弟弟的腳很過動喔
你老北很識相抓你換位子。。不然你就完蛋了
563	每週煮呀★希望越來越進步ヾ(*´∀｀*)ﾉ
564	Happiness night
565	沒有情緒， 沒有言語， 沒有表情
566	完成作業穿夾拖吃牛排。樂
567	美美法式，強力推薦喔
568	貴婦百貨
569	咖b不能喝只能喝黑藥水
570	null
571	放飯啦！巧遇wish同學耶！
572	好吃好喝。。耶
573	買⊙⊙
574	壽星說自己是正妹! 同意按讚
575	親愛ㄉ，happi birthday
576	在地人ㄉ好滋味
577	早安，好天氣(*˘︶˘*)
578	鬆餅冰淇淋好好ㄔ
579	妮媽送晚餐太驚喜啦
580	吃吃補力氣
581	糖果crash停不住呀
582	走走看燈
583	任務後ㄉ下午茶
584	走走
585	啾
586	難得過年聚餐在宜蘭
587	滿載而歸 平安
588	Happy Chinese New Year to Everyone 朋友們新年快樂 蛇舞新春萬事如意
589	噢嗨呦!! 在25F吃早餐! 米奇米妮今天見嚕
590	歐嗨喲! 吃早餐看富士山!
591	爆冷裝酷==
592	哇今天看好多富士山XD
593	日本我們又來啦!
594	沒帶充電器也就只好認真了=ε=
595	莊嚴 肅靜
596	寵愛肉圓
597	好逛好買好飽
598	謝謝S拔拔幫我整理的小床讓肉圓可以睡這麼爽!XD
S拔拔+妮媽+肉圓=Lovely Circle
599	聖誕餐
600	飯後咖B
601	巷子裡的美味
602	安琪拉和偶像漢司幸福噢
603	閱卷預備起!!!@@
604	妮的無敵老母生日嘿皮
605	藏在菜市場裡的頂極日本料理!! 好吃爆表!!!!!
606	猶如置身日本ㄉ好味，阿哩阿豆
607	阿公ㄉ味
608	噓!! 沒有人比我胖吧!! 好棒喔!!
609	陪考等聖誕太妃
610	第一次吃鍋貼，還不錯呀!
611	好滿足的下午茶
612	我的肚子好滿足，吃了好吃吃ㄉ壽司呀!謝謝同學ㄉ愛心
613	7-11不給糖就搞蛋 我好可愛也拿到一隻棒棒糖 ^ω^
614	真心在咖啡
615	肖年仔用奧布搭訕還跟隨在後，我真的很次ㄘㄨㄚ
616	炸冰淇淋耶!
617	比賽吃多ㄉ啦!
618	Happy Birthday to Taiwan 
國慶雙十豬肉捲和蕃茄蛋花枝
619	國際化婚禮XD 三挖底咖
620	泰國台灣連婚
621	又利用運動發洩bad fu
622	中秋晚餐 中秋快樂 (義大利麵+花椰菜+筊白筍)
623	科博文see you soon
624	掃老鼠也不要往人行道，齁，嚇鼠我了
625	上課就配小星咖B
626	吃甜不辣配水果酒，讚啦!
627	同學好幸福的 Congrats
628	吃兩個小時...排隊一小時...炒手加麵一小時...吃完都累了@@
629	小精靈
630	吹涼
631	呷點心
632	硬要塞入小小床..羞羞臉>///<
633	第一次買菜第一次下廚,謝謝有你的幫忙! XD...過關嗎? Q_Q
634	進補
635	吃吃看
636	小小的擁抱
大大的安全感
637	呷泰飯
638	溫馨的中餐聚
639	VIP呷飯啦!
640	Long time no see ma smart students
641	唱不夠就續攤吃麵
642	風好威猛 植物們要站穩呀
643	波浪一夏
644	唊排骨飯
645	赤腳籃球 fu不錯 進籃數也不錯
646	兩人五百飛了
647	體育教練 都不錯耶!
648	大聚餐
649	吃漢堡堡
650	null
651	躲雨侯位聽音樂
652	null
653	MD reunion 每個人都要update
654	null
655	Policemen 報路的哦
656	看海
657	熱爆 汗噴
658	今晚ㄉ復健師有點不專心
659	外面倒馬裡面吃大餐 裡外強烈對比 XD
660	像針刺ㄉ超音波 飆淚
661	發炎 電療 好慘
662	持續冰敷 掰咖 痛痛
663	Outstanding of achievement Yay!!!!
664	買阿母節禮物
665	果然是母親節 阿母ㄉ先上
666	null
667	增肥ㄉ晚餐
668	陪老爸買康乃馨蛋糕
669	午後休閒
670	涼爽蘇湖開槓
671	一掃而空 只能買現場有的沒得選 好吃 啾
672	And Alex,Emily high Sku reunion
673	我那28號碼牌 買ㄉ到嗎? Orz
674	謝謝你的85胖胖蛋糕和貼切ㄉ形容詞(可愛又很盧ㄉ69姐姐)
675	掃墓後ㄉ家庭聚餐
676	家庭日 哈生態
677	剪毛 抓背 快解體
678	走好多後ㄉ補給開戰
679	一跑一拍一看一來亂 high
680	打卡有打折哦
681	懷念這個味
682	為牛妹明天ㄉ國道做補給
683	好緊張ㄉ回家 噗滋
684	服裝表演
685	null
686	好吃極了!
687	買票入場
688	null
689	null
690	null
691	好威的夜市
692	復古
693	解渴一下 健康一下
694	排好長
695	null
696	有氣質 XD
697	帶小布妹玩玩走走
698	很躁鬱 ><
699	和馬克LDS
700	就......吃晚餐呀! 沒梗
701	最後一排看3D
702	吃飯看電視
703	還挺酷的
704	巷弄裡的慵懶
705	大陸聚呀
706	親戚喜宴大集合
707	買買買
708	null
709	null
710	null
711	null
712	For farm
713	null
714	橘線好多人
715	吃輕食
716	行李沒滿 準備再轉機
717	早安，日本
718	瘋 XD
719	尾牙
720	動物園 我們來了!
721	Tiffany 藍 美
722	null
723	前面左右都被男人包圍，只能低頭app...=.=
724	走走吃吃
725	起霧了
726	null
727	180度 好熱
728	拍拍喝喝
729	Xmas 囍★幸福的女孩
730	好瘋狂的辦聖誕節
731	童裝部
732	慶功宴
733	買家居品
734	null
735	都是科技男排隊ing
736	好冷 兩腿皮皮梀
737	辦護照好多錢
738	中式套餐
739	null
740	聚
741	平安
742	下大雨躲小7
743	逛逛
744	有萬聖節口味耶!
745	又來報到><
746	第一站
747	Hold 不住啦! 難受 QQ
748	上班啦! 微感冒
749	停車場狀態@@
750	走走
751	Rory好貼心呀，送甜甜圈給吃耶!
752	當然是看書XD
753	吃可麗餅
754	null
755	看show
756	吃中餐
757	天呀!下雨ing,沒傘ing,濕透ing,
758	100生日剪髮 hello瀏海
759	滿載而歸，買票回台北
760	運將的開車速度好驚
761	臨時起意，隨性出發
762	排隊ing
763	Wis eason n amy
764	好涼，風吹腿更涼，小抖
765	Dinner wis Box
766	買bobbi brown
767	Wis 歐 熟男型不行
768	Wis 歐 lunch time
769	Wis eason n amy
770	null
771	Hi Mr.Wang
772	古色古香
773	At lecture n research building
774	上班了!
775	整個早上很塞欸><
776	喝咖啡
777	喜滋滋
778	null
779	等回家
780	我們很健康 輕鬆午茶
781	翻滾吧!阿信
782	涼爽!
783	在捷運站看到飛機，我想飛走.....不想去大直
784	香蕉日折5元
785	狂風大雨來開會
786	回家寫報告啦!
787	和歪國人聊天
788	I'm home
789	可謝謝乾媽送機牛妹協助
790	null
791	聚餐
792	喝草莓冰紅茶消暑
793	看mr.poppers波普先生的企鵝
794	null
795	繳費ing....傻眼
796	null
797	null
798	null
799	吹冷氣喝五十嵐
800	喝茶談拆遷
801	母親節我們都去花蓮,在台北車站不期而遇~~^^雪人我愛你
802	null
803	null
804	null
805	null
806	null
807	謝謝喵將的母親節招待~VIP等級喔
808	null
809	null
810	null
811	null
812	null
813	null
814	null
815	How you girls doing? Miss you all.
816	Gimi Lu 你的遺憾〜：P
817	Feel good that coming back to this lovely country, even only 3 days.
818	Yes! Arrived 3 Min. before the desk close.
819	Bouncing night!
820	Amsterdam Dance Event!! Biggest party week of a year. Let's roll~
821	The last stop before going back to Amsterdam.
822	好冷
823	這裡的pizza好好吃
824	Jim Shen, Gelato Katherine, Clement Chang義大利幫有機會一定要來吃一下物超所值的好吃餐廳，有整顆削片的新鮮白松露唷。
825	目前看到最髒的城市，還要小心別採到地雷。。。
826	Deer, foal, stag都不好吃.....
827	null
828	Where the locals eat lung, heart, liver!!
829	今天跟奧地利總理一起吃，第一次吃整塊的牛骨髓！
830	Classical
831	Hello Czech.
832	null
833	好美的柏林
834	Tatar( raw beef on rye) & grilled knuckle, great meal!!!
835	超酷的德國
836	從車站走到今晚b＆b這短短的20分鐘路程，光是路上吸別人的就讓我已經頭皮發麻了
837	Freezing cold air makes me feel great!
838	See u guys on the other side of the world in about 17 hours
839	今晚是殺手之夜。。。淒涼的殺手之夜，他們在台灣有這麼不紅嗎？
840	好吃湯包&奇怪的醋
841	null
842	null
843	null
844	null
845	null
846	null
847	null
848	餓死了，就是要大口吃肉大口喝酒啦！
849	null
850	null
851	null
852	Nathan Lin說他們好好喝～ why?? U are always not here~ 禮拜五的小確辛
853	約你不來～ 要不要改～
854	null
855	Wonderful day and dinner
856	Waiting for fireworks With friends ~ Happy nEw YeAr 2014
857	null
858	null
859	內外兼具
860	參加朋友辦的活動～interesting ~
861	null
862	Join wine expo
863	有比要差這麼大嗎？？Cold ~~~~
864	Yummy yummy yummy ~好幸福哦
865	L'ATELIER de Joël Robuchon 主廚出來開～來這裡的客人都要會說英文
866	陰屍路現實版～下雨+被殭屍追～真的high到爆
867	瑜珈後狂吃，停不住
868	null
869	null
870	null
871	null
872	null
873	重溫Caprice 〜yummy ~3顆星〜永遠另人有驚喜
874	開始我的連續假日~~
875	null
876	null
877	null
878	收集星星時間
879	null
880	null
881	來香港就是吃吃吃〜收集星星
882	null
883	西聯酒窖餐酒會〜紅酒好喝喔
884	好吃的蘿蔔跟人蔘雞
885	null
886	null
887	null
888	null
889	Be a local 〜enjoy sunny day ~
890	潛水後〜回飯店〜how lucky I am , 我坐副駕
891	前往澳洲大堡礁〜潛水拜訪海棉寶寶與蟹老闆〜
892	法國級數酒Lafon Rochet Grand Cru
893	null
894	美食+美酒
895	2012 California wine expo
896	null
897	Third round 牛排教父的店
898	Third round 台灣牛排教父的店
899	提前過生日~第一回合 日本料理For my BD, first round ~Japanese food ~yummy
900	生日聚餐
901	先偷跑來廖大這品酒，品茶，吃yummy 的小點
902	Going home
903	null
904	老高梁2001，1973，老白蘭地1953
905	Rothschild 家族法國&阿根廷品酒會
906	上完紅酒課，開心吃飯哦！
907	美多客batailley餐會
908	null
909	null
910	null
911	Being housekeeper in first working day at No. 69 medoc wonderful day
912	null
913	null
914	null
915	null
916	null
917	null
918	null
919	null
920	null
921	null
922	null
923	null
924	null
925	null
926	null
927	null
928	null
929	null
930	null
931	null
932	null
933	null
934	null
935	null
936	null
937	null
938	null
939	null
940	null
941	null
942	null
943	null
944	null
945	null
946	null
947	null
948	null
949	null
950	null
951	null
952	null
953	null
954	null
955	null
956	null
957	null
958	null
959	null
960	null
961	null
962	null
963	動物園餐廳
964	現在小孩好忙
965	30度泡溫泉
966	最後一天書展雖然媽媽手快斷了～但終於有除了玩具反斗城以外讓他很興奮的地方
967	早上9：00就在這～是辛苦還是幸福
968	null
969	null
970	null
971	null
972	晚安
973	null
974	null
975	貓頭鷹姊姊說故事
976	null
977	每次出來玩都不捨得睡午覺 所以晚餐都快要睡著又被媽媽叫要拍照 昏睡的擺pose 實在太可愛了
978	很慢的步調 非常適合我們一家人 應該快20年沒有参加營火晚會了吧( Day 1)
979	等上菜的左撇子小妹之還好媽媽有帶彩色筆
980	這小妞享受的模樣 下次應該會自己跟Elsa阿姨約時間了
981	Friday night
982	等爸爸的時間
983	Johnny Liu滿18了 要長大哦
984	null
985	null
986	大人小孩都愛
987	好險我星期三就回家了😔
988	為什麼要為了愛吃累的半😪
989	null
990	媽媽又要開始當伴游了之 嫁給老王一直賣瓜的覺得這小男孩好帥
991	null
992	Summer
993	null
994	大口吃肉 大口喝酒
995	null
996	愛吃又脾氣大的王小妹妹
997	null
998	沒有小孩在身邊的爸媽多了好多時間
999	帶精力充沛的小孩來發洩
1000	null
1001	妹妹看完牙醫要來補一下
1002	Friday night
1003	來吃johany叔叔烤肉
1004	終於有時間好好看看房間落地窗外的夜景
1005	人生阿^^
1006	今年的真的很棒
1007	null
1008	Harvey Wang
1009	可憐的種子
1010	null
1011	null
1012	男生
1013	null
1014	陪老公買手機時 老公「順便」買了一隻送我 哦耶
1015	看宥宥就知道好不好吃了
1016	好食的肉 連宥宥都愛的油花
1017	null
1018	打卡送IMAX
電影票哦！
1019	在吃了三代的西餐廳慶生
1020	客廳突然出現ironbaby@@
1021	紳士的品德激起我的戰鬥力！
1022	null
1023	null
1024	水晶車廂
1025	爸爸在.盡爸爸的責任
1026	null
1027	null
1028	媽媽己經沒有青春可以揮霍！
1029	null
1030	null
1031	等了二小時又看了一小時 腰酸背痛+腿軟 父母難為阿
1032	帶宥宥吃真划算
1033	null
1034	宥宥進階到下個階段跟年齡較大的哥哥姊姊！ 只有一個人己經沒有熟悉同學的他不知道會不會害怕 但是媽媽好害怕＞＜!
1035	null
